,scenario,num_agents,Length,Success,Time
1562,empty-48-48-random-15,20,,False,
1563,brc202d-random-18,15,,False,
1564,ost003d-random-24,2,229.69343417595167,True,0.297174175
1565,warehouse-10-20-10-2-1-random-13,4,298.71067811865476,True,0.156464101
1566,empty-48-48-random-10,20,,False,
1567,empty-48-48-random-9,4,80.18376618407359,True,0.025594665
1568,ht_chantry-random-15,4,205.63961030678925,True,0.184014267
1569,ht_chantry-random-25,2,196.2670273047587,True,0.144926769
1570,den312d-random-20,10,,False,
1571,den520d-random-21,20,,False,
1572,random-64-64-20-random-25,4,145.4974746830583,True,0.085592243
1573,empty-32-32-random-14,4,97.74011537017762,True,0.028811311
1574,den312d-random-22,2,99.97056274847714,True,0.060990539
1575,room-64-64-8-random-3,10,,False,
1576,den520d-random-16,2,,False,0.446542713
1577,lak303d-random-15,20,,False,
1578,lt_gallowstemplar_n-random-5,20,,False,
1579,maze-128-128-2-random-10,4,,False,
1580,room-32-32-4-random-2,15,,False,2.624479772
1581,room-32-32-4-random-25,20,,False,
1582,maze-128-128-1-random-11,2,,True,1.1272192
1583,random-64-64-20-random-3,4,163.5391052434009,True,0.102599613
1584,random-32-32-20-random-13,2,31.48528137423857,True,0.012508794
1585,Paris_1_256-random-21,4,,False,0.404715667
1586,warehouse-10-20-10-2-2-random-18,15,,False,
1587,ost003d-random-21,10,1126.4549775709388,True,1.485289992
1588,ht_chantry-random-4,10,654.1198410471445,True,0.484080454
1589,maze-128-128-2-random-2,2,1563.5706345359786,True,2.170093074
1590,Berlin_1_256-random-19,10,,False,1.138365214
1591,den312d-random-23,2,119.15432893255067,True,0.072959954
1592,ht_mansion_n-random-18,15,1014.1219330881974,True,1.452003779
1593,ost003d-random-4,15,1476.7047609329943,True,2.769296684
1594,empty-48-48-random-15,15,,False,
1595,room-32-32-4-random-24,4,46.48528137423857,True,0.018472101
1596,empty-48-48-random-20,20,,False,
1597,room-32-32-4-random-6,15,,False,6.826429634
1598,empty-16-16-random-14,10,94.08326112068522,True,0.031917805
1599,room-64-64-8-random-12,2,118.52691193458116,True,0.051201441
1600,ht_chantry-random-12,15,1216.4478348960024,True,1.3606628760000001
1601,empty-8-8-random-6,4,18.899494936611667,True,0.006904807
1602,random-32-32-20-random-9,20,,False,
1603,maze-128-128-1-random-14,20,,False,
1604,empty-48-48-random-3,4,163.8355697996826,True,0.076840605
1605,warehouse-10-20-10-2-2-random-24,10,1078.0904037956223,True,0.808532165
1606,room-64-64-16-random-12,2,92.18376618407353,True,0.035477528
1607,den520d-random-8,20,,False,8.13925929
1608,lak303d-random-9,20,,False,
1609,empty-32-32-random-19,10,207.96551211459382,True,0.078781665
1610,room-32-32-4-random-10,15,399.1665222413704,True,0.511227088
1611,maze-32-32-2-random-22,4,178.62741699796953,True,0.050925955
1612,warehouse-10-20-10-2-1-random-11,4,260.72792206135796,True,0.113807638
1613,ht_mansion_n-random-20,15,1391.9108216936543,True,2.26886187
1614,room-32-32-4-random-16,2,55.72792206135785,True,0.013936743
1615,w_woundedcoast-random-6,15,,False,
1616,den312d-random-9,10,,False,
1617,lt_gallowstemplar_n-random-1,15,,False,
1618,maze-32-32-2-random-25,10,,False,
1619,lt_gallowstemplar_n-random-21,4,346.1665222413704,True,0.471435188
1620,room-32-32-4-random-23,10,,False,0.281881074
1621,Berlin_1_256-random-3,10,,False,0.815577992
1622,empty-48-48-random-1,4,102.1126983722081,True,0.050983821
1623,empty-48-48-random-1,10,205.4680374315355,True,0.090351858
1624,brc202d-random-1,20,,False,
1625,maze-128-128-10-random-4,4,,False,0.339823547
1626,room-64-64-8-random-21,2,109.4558441227157,True,0.040920786
1627,warehouse-10-20-10-2-1-random-17,20,,False,
1628,warehouse-10-20-10-2-2-random-17,20,,False,
1629,lt_gallowstemplar_n-random-16,10,954.0559159102155,True,1.01646935
1630,room-32-32-4-random-6,10,,False,4.725732661
1631,ost003d-random-6,4,312.2203461105326,True,0.330970057
1632,orz900d-random-9,2,,False,
1633,random-32-32-10-random-19,15,,False,0.696741777
1634,Boston_0_256-random-7,2,,False,0.369297468
1635,empty-48-48-random-9,20,,False,
1636,empty-32-32-random-1,10,,False,2.431997396
1637,Paris_1_256-random-25,15,,False,1.893077833
1638,lt_gallowstemplar_n-random-11,10,974.1147904132613,True,1.051709682
1639,ht_chantry-random-25,4,268.7228714274744,True,0.261251795
1640,random-32-32-20-random-19,2,53.798989873223334,True,0.015907058
1641,maze-128-128-2-random-15,20,,False,
1642,random-64-64-10-random-4,15,,False,7.449760418
1643,orz900d-random-11,4,,False,
1644,den312d-random-14,2,213.94112549695427,True,8.650779707
1645,Paris_1_256-random-2,15,,False,1.250371216
1646,Boston_0_256-random-2,2,,False,0.363146035
1647,den312d-random-11,2,75.62741699796952,True,1.370171795
1648,ht_chantry-random-2,2,106.79898987322332,True,0.103729818
1649,brc202d-random-16,10,,False,6.547513895
1650,room-64-64-8-random-4,2,126.35533905932735,True,0.096420187
1651,random-64-64-20-random-10,2,87.18376618407356,True,0.053464762
1652,orz900d-random-5,4,,False,
1653,orz900d-random-18,10,,False,
1654,warehouse-10-20-10-2-1-random-22,2,254.01219330881975,True,0.096111892
1655,empty-8-8-random-18,2,12.485281374238571,True,0.006481523
1656,den520d-random-9,4,333.4802307403551,True,0.614328204
1657,empty-32-32-random-22,10,153.71067811865478,True,0.056393331
1658,den520d-random-22,2,265.63961030678917,True,0.533334254
1659,room-64-64-8-random-4,20,,False,
1660,maze-32-32-4-random-2,15,,False,
1661,warehouse-20-40-10-2-2-random-16,10,,False,2.277385388
1662,orz900d-random-4,2,,False,
1663,lak303d-random-13,20,,False,
1664,maze-128-128-10-random-14,20,,False,5.128654876
1665,Boston_0_256-random-17,10,,False,0.840630264
1666,empty-48-48-random-18,10,271.62236636408625,True,0.189110997
1667,den520d-random-8,4,361.56349186104035,True,0.610556744
1668,Berlin_1_256-random-20,20,,False,5.99580404
1669,ht_mansion_n-random-16,2,120.56854249492375,True,0.167026863
1670,room-32-32-4-random-25,15,,False,1.082125845
1671,brc202d-random-12,20,,False,
1672,maze-32-32-2-random-5,10,,False,
1673,random-32-32-20-random-17,20,,False,
1674,den520d-random-18,15,,False,3.190492179
1675,room-32-32-4-random-13,20,,False,
1676,ht_mansion_n-random-21,20,,False,
1677,warehouse-20-40-10-2-1-random-25,2,520.6101730552666,True,0.362533118
1678,lak303d-random-23,15,,False,
1679,room-64-64-16-random-24,2,83.52691193458116,True,0.0330743
1680,brc202d-random-5,10,,False,4.985188567
1681,empty-32-32-random-22,15,247.62236636408622,True,1.648346675
1682,ost003d-random-13,15,,False,
1683,maze-32-32-2-random-5,4,156.4558441227157,True,0.050846339
1684,random-32-32-10-random-24,15,,False,3.176809968
1685,empty-8-8-random-1,20,,False,1.453506608
1686,warehouse-20-40-10-2-2-random-1,15,,False,3.065775773
1687,empty-8-8-random-1,2,7.0710678118654755,True,0.001485334
1688,Berlin_1_256-random-23,10,,False,0.716185876
1689,lak303d-random-9,10,,False,
1690,maze-128-128-1-random-6,4,,False,5.869877452
1691,empty-32-32-random-25,15,,False,2.220392233
1692,orz900d-random-11,15,,False,
1693,maze-32-32-4-random-8,20,,False,
1694,ost003d-random-8,20,,False,
1695,w_woundedcoast-random-4,20,,False,
1696,Berlin_1_256-random-12,4,,False,0.335739985
1697,warehouse-10-20-10-2-2-random-7,10,1097.58787847868,True,0.78147115
1698,empty-8-8-random-18,15,,False,0.598213125
1699,orz900d-random-3,10,,False,
1700,brc202d-random-13,2,402.93607486307076,True,2.384304272
1701,orz900d-random-22,15,,False,
1702,lak303d-random-16,15,,False,
1703,random-32-32-20-random-10,10,193.2964645562817,True,0.073088621
1704,maze-32-32-4-random-1,4,155.0832611206852,True,0.040678451
1705,Boston_0_256-random-6,15,,False,1.764112049
1706,den312d-random-25,20,,False,
1707,maze-128-128-2-random-23,20,,False,
1708,room-64-64-16-random-3,15,,False,
1709,room-32-32-4-random-11,10,,False,0.295791161
1710,room-64-64-16-random-6,10,360.0071426749364,True,0.149084591
1711,ost003d-random-9,20,,False,
1712,empty-8-8-random-3,15,,False,0.565488282
1713,warehouse-20-40-10-2-1-random-1,20,,False,
1714,brc202d-random-11,20,,False,
1715,warehouse-20-40-10-2-2-random-12,4,,False,0.930440325
1716,room-64-64-8-random-25,4,264.9949493661166,True,0.258551479
1717,maze-128-128-2-random-20,10,,False,
1718,w_woundedcoast-random-8,4,,False,2.9333382759999997
1719,Boston_0_256-random-7,10,,False,1.236847305
1720,maze-128-128-2-random-2,20,,False,
1721,random-64-64-10-random-20,15,630.9432175380072,True,0.431895997
1722,w_woundedcoast-random-3,15,,False,
1723,maze-128-128-1-random-2,4,,True,6.652214282
1724,ost003d-random-5,10,,False,
1725,den312d-random-18,2,116.69848480983498,True,0.061714259
1726,ost003d-random-22,4,798.2640687119294,True,0.68649542
1727,Berlin_1_256-random-1,20,,False,6.224900026
1728,empty-16-16-random-20,20,,False,
1729,brc202d-random-25,15,,False,7.113313598
1730,orz900d-random-15,20,,False,
1731,ht_mansion_n-random-3,20,,False,
1732,room-64-64-8-random-2,4,282.43860018001254,True,0.912720447
1733,maze-128-128-1-random-3,10,,False,
1734,empty-16-16-random-5,20,,False,
1735,den312d-random-3,2,52.798989873223334,True,0.036217465
1736,Paris_1_256-random-16,4,,False,0.64028914
1737,empty-16-16-random-18,20,,False,
1738,Paris_1_256-random-7,10,,False,1.08515179
1739,maze-128-128-10-random-13,10,,False,0.497595609
1740,Berlin_1_256-random-5,2,,False,0.746742138
1741,maze-32-32-4-random-11,10,,False,
1742,room-64-64-8-random-16,2,115.18376618407352,True,0.048563639
1743,Boston_0_256-random-19,4,,False,0.493789345
1744,empty-32-32-random-1,4,46.1126983722081,True,0.013568547
1745,warehouse-20-40-10-2-2-random-23,20,,False,
1746,lak303d-random-10,20,,False,
1747,ht_chantry-random-7,10,838.3452377915605,True,0.78548219
1748,orz900d-random-22,10,,False,
1749,empty-8-8-random-5,20,,False,1.426792786
1750,maze-32-32-4-random-7,20,,False,
1751,empty-32-32-random-11,10,200.8650070512055,True,0.060968037
1752,room-64-64-8-random-12,15,,False,
1753,lt_gallowstemplar_n-random-11,15,,False,
1754,den520d-random-20,4,721.002092041053,True,1.604493249
1755,den520d-random-23,2,128.33809511662417,True,0.346103276
1756,room-64-64-8-random-22,20,,False,
1757,den520d-random-20,2,326.9238815542511,True,0.630300449
1758,orz900d-random-21,4,,False,
1759,empty-32-32-random-21,20,,False,
1760,random-64-64-20-random-8,2,78.79898987322333,True,0.051594967
1761,empty-48-48-random-5,2,39.31370849898477,True,0.01602068
1762,maze-128-128-1-random-10,20,,False,
1763,empty-8-8-random-3,2,11.82842712474619,True,0.002341926
1764,ht_mansion_n-random-7,4,335.43860018001254,True,0.362216775
1765,empty-16-16-random-6,20,,False,
1766,empty-32-32-random-12,10,208.30865786510145,True,0.125733023
1767,random-32-32-10-random-8,20,,False,
1768,room-64-64-16-random-11,15,,False,
1769,room-64-64-16-random-4,20,,False,
1770,empty-32-32-random-13,4,68.14213562373095,True,0.02301805
1771,random-64-64-10-random-19,15,460.20310216782974,True,0.452621968
1772,ht_chantry-random-17,20,,False,
1773,maze-32-32-4-random-15,10,,False,2.778381281
1774,lak303d-random-4,4,229.17871555019016,True,0.308142924
1775,room-64-64-16-random-9,20,,False,
1776,orz900d-random-14,10,,False,
1777,maze-128-128-1-random-10,4,,True,2.032227267
1778,warehouse-10-20-10-2-2-random-8,4,291.710678118655,True,0.255113303
1779,random-32-32-10-random-1,20,,False,
1780,Berlin_1_256-random-24,2,,False,0.313458462
1781,room-64-64-8-random-7,2,92.69848480983498,True,0.055051119
1782,maze-128-128-1-random-4,2,,True,1.347184828
1783,brc202d-random-18,2,,False,1.966415091
1784,warehouse-20-40-10-2-2-random-11,4,751.9898987322342,True,1.158967058
1785,lt_gallowstemplar_n-random-16,4,422.45079348883246,True,0.460864767
1786,random-64-64-20-random-2,15,588.8183258569795,True,0.58624426
1787,ht_mansion_n-random-16,4,350.1787155501901,True,0.39292852
1788,maze-32-32-4-random-2,20,,False,
1789,warehouse-20-40-10-2-2-random-15,15,,False,3.194052832
1790,Boston_0_256-random-11,2,,False,0.305404286
1791,maze-128-128-1-random-7,4,,False,6.129074058
1792,orz900d-random-24,4,,False,
1793,ht_chantry-random-5,20,,False,
1794,maze-128-128-2-random-17,15,,False,
1795,warehouse-10-20-10-2-2-random-13,20,,False,
1796,orz900d-random-23,10,,False,
1797,maze-128-128-10-random-5,2,,False,0.112211356
1798,den520d-random-1,20,,False,
1799,room-64-64-8-random-25,20,,False,
1800,orz900d-random-3,2,,False,
1801,maze-128-128-1-random-24,20,,False,
1802,ht_chantry-random-21,20,,False,
1803,ost003d-random-14,10,781.8792924010784,True,0.806343178
1804,room-64-64-8-random-14,15,,False,
1805,lt_gallowstemplar_n-random-20,4,391.96551211459365,True,0.48135094
1806,empty-16-16-random-21,15,,False,1.29268711
1807,room-32-32-4-random-18,10,,False,3.459506481
1808,empty-32-32-random-9,4,77.25483399593905,True,0.02342192
1809,room-64-64-16-random-25,10,325.7350647362942,True,0.172657076
1810,brc202d-random-24,15,,False,6.849273617
1811,empty-48-48-random-22,15,,False,2.297540024
1812,den520d-random-18,4,703.9137802864849,True,1.194664144
1813,ost003d-random-14,15,,False,
1814,maze-32-32-2-random-19,2,63.31370849898475,True,0.015846402
1815,empty-48-48-random-6,2,57.38477631085024,True,0.022980353
1816,warehouse-10-20-10-2-2-random-14,20,,False,
1817,warehouse-10-20-10-2-1-random-13,15,1116.0071426749364,True,0.578741635
1818,lt_gallowstemplar_n-random-2,10,,False,
1819,random-32-32-10-random-1,4,75.62741699796953,True,0.0289052
1820,empty-16-16-random-22,10,93.32590180780451,True,0.035303711
1821,empty-16-16-random-16,4,33.97056274847714,True,0.021157372
1822,warehouse-10-20-10-2-1-random-9,2,211.84062043356607,True,0.080824937
1823,empty-32-32-random-16,4,55.72792206135786,True,0.018853041
1824,maze-32-32-4-random-23,4,133.76955262170046,True,0.066668396
1825,maze-32-32-2-random-17,10,,False,
1826,maze-128-128-10-random-12,10,,False,0.439766902
1827,den312d-random-12,2,151.52691193458116,True,0.084648175
1828,den520d-random-8,10,1070.2417741353427,True,1.856764
1829,empty-48-48-random-19,15,,False,2.5003932620000002
1830,Paris_1_256-random-13,15,,False,1.199279295
1831,empty-16-16-random-22,20,,False,
1832,Boston_0_256-random-5,15,,False,1.779033257
1833,warehouse-20-40-10-2-1-random-20,15,,False,
1834,empty-32-32-random-15,15,249.20815280171308,True,0.087634953
1835,maze-128-128-10-random-3,4,,False,0.264094063
1836,random-64-64-10-random-1,15,532.0437226013958,True,0.331137173
1837,ht_mansion_n-random-6,10,810.9381669041238,True,1.117523726
1838,maze-128-128-2-random-1,2,725.0365799264598,True,0.56305324
1839,random-32-32-10-random-18,2,43.38477631085024,True,0.014970532
1840,warehouse-20-40-10-2-1-random-13,2,475.08326112068517,True,0.326174175
1841,w_woundedcoast-random-2,15,,False,
1842,ost003d-random-18,2,295.9482681718905,True,0.372702443
1843,maze-32-32-4-random-16,20,,False,
1844,maze-128-128-1-random-5,10,,False,
1845,random-32-32-20-random-19,4,111.01219330881977,True,0.080840797
1846,lak303d-random-13,15,,False,
1847,warehouse-10-20-10-2-1-random-23,2,204.87005768508902,True,0.085479126
1848,ost003d-random-23,2,186.095454429505,True,0.182116135
1849,lak303d-random-22,10,1935.150503787945,True,5.559539092
1850,brc202d-random-3,2,218.35533905932732,True,1.553612204
1851,maze-128-128-1-random-4,4,,False,6.975054229
1852,Paris_1_256-random-6,20,,False,6.639124594
1853,ht_chantry-random-15,20,,False,
1854,maze-32-32-4-random-17,20,,False,
1855,random-64-64-20-random-3,20,,False,
1856,ht_chantry-random-1,2,147.01219330881972,True,0.133968462
1857,random-32-32-10-random-6,10,,False,
1858,maze-128-128-10-random-14,2,,False,0.127581905
1859,random-32-32-10-random-23,2,50.45584412271572,True,0.015415517
1860,Paris_1_256-random-15,15,,False,1.399167724
1861,den520d-random-17,2,395.04372260139627,True,0.696741117
1862,Boston_0_256-random-20,15,,False,1.863437974
1863,room-64-64-16-random-13,10,494.0609665440986,True,0.21273254
1864,ht_mansion_n-random-21,10,787.9676041556467,True,0.86957047
1865,empty-48-48-random-8,10,268.2792206135786,True,0.166731302
1866,maze-128-128-2-random-5,15,,False,
1867,room-64-64-8-random-25,10,574.8477631085022,True,0.53511753
1868,random-32-32-10-random-9,2,25.313708498984763,True,0.011217497
1869,maze-128-128-2-random-14,10,,False,
1870,brc202d-random-3,20,,False,
1871,orz900d-random-13,20,,False,
1872,warehouse-10-20-10-2-2-random-4,4,286.4974746830585,True,0.284369697
1873,den520d-random-14,15,1785.1139238614846,True,3.363363395
1874,warehouse-20-40-10-2-1-random-9,10,1990.8183258569807,True,1.5051172510000002
1875,warehouse-10-20-10-2-2-random-23,10,1007.0315292925761,True,0.994815387
1876,brc202d-random-22,20,,False,
1877,ost003d-random-22,10,,False,
1878,empty-8-8-random-15,15,,False,0.534841575
1879,lak303d-random-16,2,180.9238815542511,True,0.242334528
1880,random-64-64-20-random-10,15,,False,2.440472962
1881,ht_mansion_n-random-23,10,,False,
1882,room-64-64-16-random-8,10,304.69343417595155,True,0.155602345
1883,random-64-64-20-random-15,20,,False,
1884,ht_mansion_n-random-20,20,,False,
1885,random-32-32-10-random-11,2,37.55634918610405,True,0.014551852
1886,maze-32-32-2-random-22,15,,False,4.963419999
1887,warehouse-20-40-10-2-2-random-13,10,1275.3624817342643,True,2.30460271
1888,maze-128-128-2-random-13,2,899.6051224213841,True,0.740850467
1889,room-64-64-8-random-9,4,187.46803743153544,True,0.115403162
1890,lt_gallowstemplar_n-random-20,15,1285.9137802864843,True,2.805708825
1891,Paris_1_256-random-4,10,,False,0.852637961
1892,random-64-64-10-random-23,15,564.416305603426,True,0.527130791
1893,maze-128-128-2-random-18,15,,False,
1894,random-64-64-10-random-2,15,,False,3.685458939
1895,maze-128-128-1-random-10,15,,False,
1896,room-64-64-8-random-13,10,530.019335983756,True,2.219955862
1897,warehouse-10-20-10-2-1-random-14,15,,False,5.156896357
1898,ht_mansion_n-random-17,20,,False,
1899,warehouse-20-40-10-2-1-random-20,20,,False,
1900,warehouse-10-20-10-2-2-random-24,4,364.63961030678945,True,0.29753536
1901,room-64-64-8-random-4,4,236.2964645562816,True,0.131148636
1902,empty-16-16-random-17,20,,False,
1903,maze-128-128-1-random-24,10,,False,9.845699737
1904,ht_mansion_n-random-2,4,292.0365799264591,True,0.36959544
1905,warehouse-10-20-10-2-2-random-9,10,969.5878784786801,True,0.737713348
1906,random-32-32-20-random-3,10,195.74011537017762,True,0.114077746
1907,empty-8-8-random-22,10,34.97056274847714,True,0.158758432
